PlayerName,Team,Games,Min,Season,WS,Salary,SalaryCap,TeamsTotalMinutes,SVR
Cherokee Parks,SAS,42,234,2002,0,"$715,850",42500000,19855,0
Danny Ferry,SAS,50,799,2002,2.3,"$1,000,000",42500000,19855,46.2523945665
David Robinson*,SAS,78,2303,2002,10.1,"$9,500,000",42500000,19855,556.4867754891
Jason Hart,SAS,10,92,2002,0.3,#N/A,42500000,19855,#VALUE!
Malik Rose,SAS,82,1725,2002,4.4,"$2,285,000",42500000,19855,190.5832287859
Mark Bryant,SAS,30,206,2002,0.6,"$1,000,000",42500000,19855,3.1108428843
Stephen Jackson,SAS,23,227,2002,-0.1,"$590,850",42500000,19855,-0.5715339372
Steve Smith,SAS,77,2211,2002,6.4,"$9,000,000",42500000,19855,340.3635192516
Terry Porter,SAS,72,1294,2002,3.5,"$2,400,000",42500000,19855,113.6881729564
Tim Duncan,SAS,82,3329,2002,17.8,"$10,865,250",42500000,19855,1394.6942336332
Tony Parker,SAS,77,2267,2002,3.8,"$744,480",42500000,19855,216.8712313602
Ansu Sesay,SEA,9,142,2002,0.5,#N/A,42500000,19830,#VALUE!
Antonio Harvey,SEA,5,47,2002,0,"$715,850",42500000,19830,0
Art Long,SEA,63,989,2002,1.4,"$465,850",42500000,19830,34.9075553183
Brent Barry,SEA,81,3040,2002,12.1,"$4,680,000",42500000,19830,916.2370407062
Calvin Booth,SEA,15,279,2002,0.5,"$4,539,000",42500000,19830,3.4772775976
Desmond Mason,SEA,75,2420,2002,4.7,"$1,155,240",42500000,19830,286.5757972978
Earl Watson,SEA,64,964,2002,1.5,"$332,817",42500000,19830,36.4576733472
Gary Payton,SEA,82,3301,2002,12.6,"$12,926,493",42500000,19830,951.7124016707
Jerome James,SEA,56,949,2002,0.9,"$465,850",42500000,19830,21.5329647533
Olumide Oyedeji,SEA,36,221,2002,0.4,"$465,850",42500000,19830,2.2286782393
Predrag Drobnjak,SEA,64,1174,2002,1.6,"$478,558",42500000,19830,47.3565767577
Randy Livingston,SEA,13,176,2002,0.2,#N/A,42500000,19830,#VALUE!
Rashard Lewis,SEA,71,2585,2002,8.6,"$4,413,375",42500000,19830,554.4949513687
Shammond Williams,SEA,50,603,2002,1.2,"$1,750,000",42500000,19830,18.2141486371
Vin Baker,SEA,55,1710,2002,2.2,"$11,250,000",42500000,19830,88.2097744322
Vladimir Radmanovic,SEA,61,1230,2002,2.1,"$1,452,000",42500000,19830,65.0525731802
Alvin Williams,TOR,82,2927,2002,5.2,"$5,350,000",42500000,19755,379.1245750198
Antonio Davis,TOR,77,2978,2002,6.5,"$11,000,000",42500000,19755,457.1066043461
Carlos Arroyo,TOR,17,96,2002,0,"$332,817",42500000,19755,0
Chris Childs,TOR,69,1576,2002,1.1,"$5,200,000",42500000,19755,43.220642574
Dell Curry,TOR,56,886,2002,1.2,"$2,100,000",42500000,19755,26.8439426294
Derrick Dial,TOR,7,50,2002,0.1,#N/A,42500000,19755,#VALUE!
Eric Montross,TOR,49,655,2002,0.2,"$2,480,000",42500000,19755,3.3043264082
Hakeem Olajuwon*,TOR,61,1378,2002,2.1,"$5,061,539",42500000,19755,72.2033768397
Jermaine Jackson,TOR,24,280,2002,0.6,#N/A,42500000,19755,#VALUE!
Jerome Williams,TOR,68,1641,2002,5,"$5,000,000",42500000,19755,204.7946339195
Keon Clark,TOR,81,2185,2002,5.3,"$1,971,163",42500000,19755,292.4725084008
Mamadou N'Diaye,TOR,5,46,2002,0.3,"$793,200",42500000,19755,0.3491570003
Michael Bradley,TOR,26,118,2002,0.1,"$1,123,560",42500000,19755,0.2984498352
Michael Stewart,TOR,11,93,2002,0.1,"$3,840,000",42500000,19755,0.2334618582
Morris Peterson,TOR,63,1988,2002,4.9,"$966,000",42500000,19755,246.4228661417
Tracy Murray,TOR,40,473,2002,0.8,"$3,400,000",42500000,19755,9.5160273349
Vince Carter,TOR,60,2385,2002,7,"$3,073,032",42500000,19755,420.3420494678
Andrei Kirilenko,UTA,82,2151,2002,7.3,"$831,120",42500000,19830,395.7714322205
Bryon Russell,UTA,66,1998,2002,2.3,"$5,142,857",42500000,19830,114.1732074318
DeShawn Stevenson,UTA,67,1134,2002,-0.2,"$890,280",42500000,19830,-5.7160987936
Donyell Marshall,UTA,58,1750,2002,5,"$6,510,000",42500000,19830,215.4487765383
Greg Ostertag,UTA,74,1107,2002,2.1,"$6,933,328",42500000,19830,57.0557508361
Jarron Collins,UTA,70,1440,2002,3.3,"$332,817",42500000,19830,119.8111090913
John Amaechi,UTA,54,586,2002,-0.7,"$2,175,000",42500000,19830,-10.3158263597
John Crotty,UTA,41,802,2002,2.2,"$1,000,000",42500000,19830,44.4635191515
John Starks,UTA,66,929,2002,-0.1,"$2,475,000",42500000,19830,-2.3344665566
John Stockton*,UTA,82,2566,2002,10.7,"$7,000,000",42500000,19830,673.5090127677
Karl Malone*,UTA,80,3040,2002,9.8,"$17,500,000",42500000,19830,623.821514011
Quincy Lewis,UTA,36,490,2002,0.1,"$1,070,280",42500000,19830,1.2347182265
Rusty LaRue,UTA,33,542,2002,0.3,#N/A,42500000,19830,#VALUE!
Scott Padgett,UTA,75,1295,2002,3.5,"$781,680",42500000,19830,114.2452529606
Bobby Simmons,WAS,30,343,2002,0.7,"$332,817",42500000,19730,6.0842695392
Brendan Haywood,WAS,62,1266,2002,3.1,"$978,600",42500000,19730,99.4049470702
Chris Whitney,WAS,82,2171,2002,6.5,"$2,700,000",42500000,19730,356.1719762117
Christian Laettner,WAS,57,1441,2002,2.6,"$4,500,000",42500000,19730,93.8823262837
Courtney Alexander,WAS,56,1325,2002,2.2,"$1,418,400",42500000,19730,73.7899944377
Etan Thomas,WAS,47,618,2002,1.6,"$1,493,040",42500000,19730,25.0273613961
Hubert Davis,WAS,51,1231,2002,1.7,"$2,418,750",42500000,19730,52.8616789536
Jahidi White,WAS,71,1346,2002,3.3,"$4,413,375",42500000,19730,111.3507704536
Kwame Brown,WAS,57,817,2002,0.8,"$3,697,440",42500000,19730,16.4382428321
Michael Jordan*,WAS,60,2093,2002,3.3,"$1,000,000",42500000,19730,174.9385735106
Popeye Jones,WAS,79,1920,2002,4.3,"$1,500,000",42500000,19730,208.9639054572
Richard Hamilton,WAS,63,2203,2002,4,"$2,111,640",42500000,19730,222.7634601376
Tyrone Nesby,WAS,70,1498,2002,2.9,"$3,260,000",42500000,19730,109.4434776764
Tyronn Lue,WAS,71,1458,2002,2,"$1,700,000",42500000,19730,73.7793816523
Alan Henderson,ATL,73,1810,2001,1.9,"$5,910,000",35500000,19730,84.7361220174
Andy Panko,ATL,1,1,2001,0,#N/A,35500000,19730,#VALUE!
Anthony Johnson,ATL,25,279,2001,-0.1,"$1,200,000",35500000,19730,-0.7062372177
Anthony Miller,ATL,2,6,2001,0,"$40,000",35500000,19730,0
Brevin Knight,ATL,47,1364,2001,1.7,"$4,250,000",35500000,19730,57.9210810935
Cal Bowdler,ATL,44,375,2001,1,"$1,102,800",35500000,19730,9.4941235957
Chris Crawford,ATL,47,901,2001,0.6,"$2,200,000",35500000,19730,13.6473345531
DerMarr Johnson,ATL,78,1313,2001,0,"$2,107,200",35500000,19730,0
Dikembe Mutombo,ATL,49,1716,2001,4.5,"$14,400,000",35500000,19730,163.492942866
Dion Glover,ATL,57,929,2001,0.8,"$960,480",35500000,19730,18.8204755827
Hanno Mottola,ATL,73,989,2001,0.4,"$316,969",35500000,19730,10.0245428807
Ira Bowman,ATL,3,19,2001,0,#N/A,35500000,19730,#VALUE!
Jason Terry,ATL,82,3089,2001,6.5,"$1,579,080",35500000,19730,507.8249688152
Jim Jackson,ATL,17,550,2001,0.4,"$2,330,000",35500000,19730,5.5512489829
Larry Robinson,ATL,33,631,2001,1.1,"$611,000",35500000,19730,17.5847538857
Lorenzen Wright,ATL,71,1988,2001,3.2,"$4,950,000",35500000,19730,158.0819599809
Matt Maloney,ATL,55,1403,2001,1.5,"$1,790,000",35500000,19730,53.1968943674
Nazr Mohammed,ATL,28,716,2001,2,"$739,080",35500000,19730,36.2741844377
Pepe Sanchez,ATL,5,34,2001,-0.2,"$316,969",35500000,19730,-0.1723126683
Roshown McLeod,ATL,34,907,2001,0.4,"$978,600",35500000,19730,9.1871340601
Sean Colson,ATL,3,14,2001,-0.1,#N/A,35500000,19730,#VALUE!
Toni Kukoc,ATL,17,618,2001,2.2,"$6,000,000",35500000,19730,33.4709070367
Tony Smith,ATL,6,78,2001,-0.2,#N/A,35500000,19730,#VALUE!
Aaron Williams,BKN,82,2336,2001,5.2,"$2,250,000",35500000,19730,306.5991882277
Doug Overton,BKN,12,316,2001,0,"$548,500",35500000,19730,0
Eddie Gill,BKN,8,152,2001,0,#N/A,35500000,19730,#VALUE!
Evan Eschmeyer,BKN,74,1331,2001,2.5,"$423,500",35500000,19730,84.3138988201
Jamel Thomas,BKN,5,56,2001,-0.2,#N/A,35500000,19730,#VALUE!
Jamie Feick,BKN,6,149,2001,0.2,"$2,200,000",35500000,19730,0.7522948015
Jim McIlvaine,BKN,18,193,2001,0.1,"$5,400,000",35500000,19730,0.4777858961
Johnny Newman,BKN,82,2049,2001,3.4,"$2,000,000",35500000,19730,175.988043507
Keith Van Horn,BKN,49,1733,2001,2.8,"$9,000,000",35500000,19730,115.0664440086
Kendall Gill,BKN,31,892,2001,-0.4,"$7,000,000",35500000,19730,-8.6905016975
Kenyon Martin,BKN,68,2272,2001,2.1,"$3,536,640",35500000,19730,119.7122767626
Kevin Ollie,BKN,19,161,2001,-0.1,"$523,500",35500000,19730,-0.4079193846
Lucious Harris,BKN,73,2071,2001,3.1,"$2,160,000",35500000,19730,162.0966042253
Mark Strickland,BKN,9,202,2001,0,"$2,400,000",35500000,19730,0
Sherman Douglas,BKN,59,1094,2001,0.2,"$1,100,000",35500000,19730,5.5395317846
Soumaila Samake,BKN,34,226,2001,0.1,"$316,969",35500000,19730,0.5726862212
Stephen Jackson,BKN,77,1660,2001,0.9,"$316,969",35500000,19730,37.8581068346
Stephon Marbury,BKN,67,2557,2001,7.8,"$10,130,000",35500000,19730,464.2826768046
Vladimir Stepania,BKN,29,280,2001,0.2,"$749,160",35500000,19730,1.4185266325
Adrian Griffin,BOS,44,377,2001,0.4,"$498,500",35500000,19830,3.8015699576
Antoine Walker,BOS,81,3396,2001,6.6,"$10,130,000",35500000,19830,519.1264260429
Bryant Stith,BOS,78,2504,2001,4.8,"$5,920,000",35500000,19830,294.6282662524
Chris Carr,BOS,35,309,2001,0.9,#N/A,35500000,19830,#VALUE!
Chris Herren,BOS,25,408,2001,0,"$316,969",35500000,19830,0
Doug Overton,BOS,7,144,2001,-0.2,"$548,500",35500000,19830,-0.725999111
Eric Williams,BOS,81,1745,2001,2.2,"$3,890,000",35500000,19830,95.6355088096
Jerome Moiso,BOS,24,135,2001,-0.3,"$1,461,960",35500000,19830,-1.0194481551
Kenny Anderson,BOS,33,849,2001,1.1,"$7,520,000",35500000,19830,22.4910160574
Mark Blount,BOS,64,1098,2001,1.9,"$316,969",35500000,19830,52.5979244696
Milt Palacio,BOS,58,1141,2001,1.8,"$316,969",35500000,19830,51.7810455737
Paul Pierce,BOS,82,3120,2001,10.4,"$1,608,840",35500000,19830,816.4739443234
Randy Brown,BOS,54,1238,2001,0.9,"$2,250,000",35500000,19830,27.9809428046
Rick Brunson,BOS,7,142,2001,-0.1,"$523,500",35500000,19830,-0.357965509
Tony Battie,BOS,40,845,2001,2.3,"$3,200,000",35500000,19830,48.6058582858
Vitaly Potapenko,BOS,82,1901,2001,3.4,"$4,290,000",35500000,19830,160.5903060373
Walter McCarty,BOS,60,478,2001,0.7,"$2,670,000",35500000,19830,8.38898781
Baron Davis,CHA,82,3192,2001,8.9,"$2,916,000",35500000,19880,709.6861786212
David Wesley,CHA,82,3106,2001,7.6,"$2,880,000",35500000,19880,589.7947317182
Derrick Coleman,CHA,34,683,2001,1.2,"$8,000,000",35500000,19880,19.5668456284
Doug Overton,CHA,2,15,2001,0,"$548,500",35500000,19880,0
Eddie Robinson,CHA,67,1201,2001,4,"$600,000",35500000,19880,120.7904351321
Elden Campbell,CHA,78,2337,2001,6.4,"$8,050,000",35500000,19880,356.8339049971
Eldridge Recasner,CHA,43,403,2001,0,"$1,200,000",35500000,19880,0
Hersey Hawkins,CHA,59,681,2001,2.3,"$3,560,000",35500000,19880,38.9977020488
Jamaal Magloire,CHA,74,1095,2001,2.6,"$975,000",35500000,19880,71.550615349
Jamal Mashburn,CHA,76,2989,2001,7.3,"$6,200,000",35500000,19880,532.0462281126
Lee Nailon,CHA,42,469,2001,0.9,"$316,969",35500000,19880,10.6153508412
Otis Thorpe,CHA,49,647,2001,1,"$2,200,000",35500000,19880,16.2101406295
P.J. Brown,CHA,80,2811,2001,8,"$5,740,000",35500000,19880,550.8068520466
Scott Burrell,CHA,4,41,2001,0.1,#N/A,35500000,19880,#VALUE!
Terrance Roberson,CHA,3,13,2001,-0.1,"$316,969",35500000,19880,-0.0326935705
Tim James,CHA,30,197,2001,0.1,"$783,120",35500000,19880,0.4952317245
A.J. Guyton,CHI,33,630,2001,0.3,"$316,969",35500000,19855,4.7591269853
Brad Miller,CHI,57,1434,2001,3.4,"$4,000,000",35500000,19855,121.2213523247
Bryce Drew,CHI,48,1305,2001,-0.4,"$1,182,600",35500000,19855,-13.1307156548
Corey Benjamin,CHI,65,857,2001,-0.5,"$749,160",35500000,19855,-10.7859272596
Dalibor Bagaric,CHI,35,259,2001,-0.7,"$795,000",35500000,19855,-4.5633109208
Dragan Tarlac,CHI,43,598,2001,-0.2,"$2,500,000",35500000,19855,-2.9968991115
Elton Brand,CHI,74,2906,2001,6.1,"$3,629,160",35500000,19855,441.7360940384
Fred Hoiberg,CHI,74,2247,2001,5.9,"$880,000",35500000,19855,333.6477874005
Jake Voskuhl,CHI,16,143,2001,0,"$316,969",35500000,19855,0
Jamal Crawford,CHI,61,1050,2001,-0.9,"$1,762,320",35500000,19855,-23.7388852491
Khalid El-Amin,CHI,50,936,2001,0.6,"$316,969",35500000,19855,14.1414058993
Marcus Fizer,CHI,72,1580,2001,-0.7,"$2,562,000",35500000,19855,-27.7068634235
Metta World Peace,CHI,76,2363,2001,1.9,"$1,160,760",35500000,19855,112.9413234214
Michael Ruffin,CHI,45,879,2001,1,"$440,000",35500000,19855,22.1320817866
Ron Mercer,CHI,61,2535,2001,1.8,"$5,520,000",35500000,19855,112.1298290767
Steve Goodrich,CHI,12,133,2001,-0.1,#N/A,35500000,19855,#VALUE!
Andre Miller,CLE,82,2848,2001,8,"$1,808,400",35500000,19830,572.9923401522
Anthony Johnson,CLE,28,232,2001,-0.1,"$1,200,000",35500000,19830,-0.5843038571
Bimbo Coles,CLE,47,804,2001,0,"$2,250,000",35500000,19830,0
Brevin Knight,CLE,6,93,2001,-0.1,"$4,250,000",35500000,19830,-0.2311323246
Cedric Henderson,CLE,55,961,2001,-0.7,"$2,700,000",35500000,19830,-16.8635582975
Chris Gatling,CLE,74,1670,2001,2.4,"$5,550,000",35500000,19830,98.5889599385
Chris Mihm,CLE,59,1166,2001,1.3,"$1,923,600",35500000,19830,38.1076510149
Chucky Brown,CLE,20,265,2001,0.2,#N/A,35500000,19830,#VALUE!
Clarence Weatherspoon,CLE,82,2774,2001,8.6,"$2,100,000",35500000,19830,599.4180323666
Etdrick Bohannon,CLE,6,19,2001,0.1,"$523,500",35500000,19830,0.0478967935
J.R. Reid,CLE,6,39,2001,0.1,#N/A,35500000,19830,#VALUE!
Jim Jackson,CLE,39,1140,2001,-0.2,"$2,330,000",35500000,19830,-5.7241004159
Lamond Murray,CLE,78,2225,2001,2.3,"$3,380,000",35500000,19830,127.8645716922
Larry Robinson,CLE,1,1,2001,0,"$611,000",35500000,19830,0
Matt Harpring,CLE,56,1615,2001,2.6,"$1,244,880",35500000,19830,105.7447428239
Michael Hawkins,CLE,10,76,2001,0,"$423,500",35500000,19830,0
Robert Traylor,CLE,70,1212,2001,1.9,"$2,203,080",35500000,19830,57.8399217913
Trajan Langdon,CLE,65,1116,2001,2,"$1,500,120",35500000,19830,56.1778728886
Wesley Person,CLE,44,958,2001,1.2,"$5,600,000",35500000,19830,28.2650884832
Zydrunas Ilgauskas,CLE,24,616,2001,0.7,"$10,130,000",35500000,19830,9.9871200927
Bill Curley,DAL,5,15,2001,-0.1,"$611,000",35500000,19805,-0.037858007
Calvin Booth,DAL,15,293,2001,1.1,"$423,500",35500000,19805,8.1356761407
Christian Laettner,DAL,53,930,2001,2.6,"$6,625,000",35500000,19805,58.9191746838
Courtney Alexander,DAL,38,472,2001,-0.1,"$1,319,400",35500000,19805,-1.1899722646
Dirk Nowitzki,DAL,82,3125,2001,14.6,"$1,693,560",35500000,19805,1149.234136436
Donnell Harvey,DAL,18,65,2001,0.1,"$862,560",35500000,19805,0.1640030956
Eduardo Najera,DAL,40,431,2001,1.1,"$316,969",35500000,19805,11.9682454914
Gary Trent,DAL,33,319,2001,0.4,"$2,400,000",35500000,19805,3.2066852166
Greg Buckner,DAL,37,820,2001,2,"$1,100,000",35500000,19805,41.3639331428
Howard Eisley,DAL,82,2426,2001,4.4,"$4,250,000",35500000,19805,265.6250806001
Hubert Davis,DAL,51,1261,2001,1.5,"$2,100,000",35500000,19805,47.5859899844
Juwan Howard,DAL,27,993,2001,2.2,"$16,875,000",35500000,19805,42.6904466059
Loy Vaught,DAL,37,392,2001,0.7,"$4,812,025",35500000,19805,6.8002582326
Mark Bryant,DAL,18,101,2001,0,"$2,200,000",35500000,19805,0
Michael Finley,DAL,82,3443,2001,8.5,"$8,400,000",35500000,19805,697.4743021388
Obinna Ekezie,DAL,4,8,2001,-0.1,"$423,500",35500000,19805,-0.0201940456
Shawn Bradley,DAL,82,2001,2001,6.3,"$8,370,000",35500000,19805,300.5685372178
Steve Nash,DAL,70,2387,2001,8.4,"$5,500,000",35500000,19805,494.05496489
Vernon Maxwell,DAL,19,285,2001,-0.3,"$1,570,000",35500000,19805,-2.1543239613
Wang Zhizhi,DAL,5,38,2001,0.1,#N/A,35500000,19805,#VALUE!
Anthony Goldwire,DEN,20,201,2001,0.1,#N/A,35500000,19780,#VALUE!
Antonio McDyess,DEN,70,2555,2001,7.8,"$10,800,000",35500000,19780,457.1413035957
Calbert Cheaney,DEN,9,153,2001,-0.1,"$2,200,000",35500000,19780,-0.3852689644
Dan McClintock,DEN,6,58,2001,0,#N/A,35500000,19780,#VALUE!
Garth Joseph,DEN,2,8,2001,-0.1,"$316,969",35500000,19780,-0.0202208347
George McCloud,DEN,76,2007,2001,2.6,"$2,200,000",35500000,19780,131.3993797273
James Posey,DEN,82,2255,2001,3.8,"$1,047,600",35500000,19780,216.4190556728
Keon Clark,DEN,35,752,2001,0.5,"$1,379,400",35500000,19780,9.4901999383
Kevin Willis,DEN,43,1059,2001,1.4,"$2,870,000",35500000,19780,37.2323012382
Mark Strickland,DEN,46,517,2001,0.6,"$2,400,000",35500000,19780,7.8054151709
Nick Van Exel,DEN,71,2688,2001,6.4,"$9,200,000",35500000,19780,405.6575103765
Raef LaFrentz,DEN,78,2457,2001,6.8,"$2,970,840",35500000,19780,419.3779552689
Robert Pack,DEN,74,1260,2001,1.1,#N/A,35500000,19780,#VALUE!
Ryan Bowen,DEN,57,696,2001,1.7,"$510,000",35500000,19780,29.9028261417
Tariq Abdul-Wahad,DEN,29,420,2001,-0.4,"$4,500,000",35500000,19780,-4.1784766332
Terry Davis,DEN,19,228,2001,0.2,"$923,500",35500000,19780,1.1518994184
Tracy Murray,DEN,13,135,2001,0,"$3,060,000",35500000,19780,0
Voshon Lenard,DEN,80,2331,2001,3.5,"$3,780,000",35500000,19780,203.8928453737
Ben Wallace,DET,80,2760,2001,7,"$4,000,000",35500000,19855,480.35042393
Billy Owens,DET,45,793,2001,0.8,"$2,100,000",35500000,19855,15.9199204349
Brian Cardinal,DET,15,126,2001,0,"$316,969",35500000,19855,0
Cedric Ceballos,DET,13,166,2001,0.3,"$3,937,500",35500000,19855,1.2386640171
Chucky Atkins,DET,81,2363,2001,2.8,"$3,000,000",35500000,19855,165.4280880162
Corliss Williamson,DET,27,800,2001,2.4,"$3,940,000",35500000,19855,47.7549655754
Dana Barros,DET,60,1079,2001,2.3,"$3,700,000",35500000,19855,61.8167081705
Eric Montross,DET,42,568,2001,-0.1,"$2,240,000",35500000,19855,-1.4246752618
Jerome Williams,DET,33,804,2001,2.1,"$2,870,000",35500000,19855,42.2403612071
Jerry Stackhouse,DET,80,3215,2001,9.2,"$5,310,000",35500000,19855,728.1853196476
Joe Smith,DET,69,1941,2001,4.4,"$2,250,000",35500000,19855,214.2053059648
John Wallace,DET,40,527,2001,0.3,"$2,200,000",35500000,19855,3.9660744324
Jud Buechler,DET,57,737,2001,1.5,"$3,260,000",35500000,19855,27.604568016
Kornel David,DET,10,69,2001,0.1,"$498,500",35500000,19855,0.1737254954
Mateen Cleaves,DET,78,1268,2001,-0.1,"$1,253,400",35500000,19855,-3.1891697995
Michael Curry,DET,68,1485,2001,1.7,"$2,200,000",35500000,19855,63.3292530337
Mikki Moore,DET,81,1154,2001,2.8,"$2,850,000",35500000,19855,80.8454906083
Adam Keefe,GSW,67,836,2001,0.6,"$3,390,000",35500000,19780,12.5638512958
Adonal Foyle,GSW,58,1457,2001,0.7,"$3,580,000",35500000,19780,25.5189053129
Antawn Jamison,GSW,82,3394,2001,6.7,"$2,678,400",35500000,19780,571.5459133747
Bill Curley,GSW,15,177,2001,0.3,"$611,000",35500000,19780,1.341867298
Bob Sura,GSW,53,1684,2001,0.1,"$4,390,000",35500000,19780,4.1917285009
Chris Garner,GSW,8,149,2001,-0.4,#N/A,35500000,19780,#VALUE!
Chris Mills,GSW,15,493,2001,0.1,"$4,800,000",35500000,19780,1.2234250029
Chris Mullin*,GSW,20,374,2001,0.3,"$3,650,000",35500000,19780,2.806215835
Chris Porter,GSW,51,1147,2001,0.2,"$316,969",35500000,19780,5.7983243637
Chucky Brown,GSW,6,74,2001,0.2,#N/A,35500000,19780,#VALUE!
Corie Blount,GSW,38,918,2001,1.1,"$1,320,000",35500000,19780,25.4904921099
Danny Fortson,GSW,6,203,2001,1.1,"$3,950,000",35500000,19780,5.5747077554
Erick Dampier,GSW,43,1038,2001,-0.5,"$5,610,000",35500000,19780,-12.7916851304
John Coker,GSW,6,32,2001,-0.1,#N/A,35500000,19780,#VALUE!
Larry Hughes,GSW,50,1846,2001,0.6,"$1,842,480",35500000,19780,27.9225596665
Marc Jackson,GSW,48,1410,2001,2.6,"$316,969",35500000,19780,92.6619752283
Mookie Blaylock,GSW,69,2352,2001,3.5,"$4,800,000",35500000,19780,204.2846779763
Paul McPherson,GSW,22,287,2001,0.4,"$316,969",35500000,19780,2.9016897862
Randy Livingston,GSW,2,7,2001,0,"$20,000",35500000,19780,0
Ruben Garces,GSW,3,11,2001,-0.1,"$316,969",35500000,19780,-0.0278036478
Vinny Del Negro,GSW,29,396,2001,0,"$2,100,000",35500000,19780,0
Vonteego Cummings,GSW,66,1495,2001,0.2,"$757,200",35500000,19780,7.5547009527
Anthony Miller,HOU,1,3,2001,0,"$40,000",35500000,19830,0
Carlos Rogers,HOU,39,544,2001,2,"$2,200,000",35500000,19830,27.3278246968
Cuttino Mobley,HOU,79,3002,2001,8.2,"$3,920,000",35500000,19830,613.1177226429
Dan Langhi,HOU,33,241,2001,-0.1,"$316,969",35500000,19830,-0.6076167097
Hakeem Olajuwon*,HOU,58,1545,2001,5,"$16,700,000",35500000,19830,151.6761946892
Jason Collier,HOU,23,222,2001,0,"$1,190,760",35500000,19830,0
Kelvin Cato,HOU,35,624,2001,1.7,"$5,330,000",35500000,19830,26.1444063646
Kenny Thomas,HOU,74,1820,2001,2.2,"$885,120",35500000,19830,100.8953833551
Matt Bullard,HOU,61,1000,2001,2.6,"$2,100,000",35500000,19830,65.3278316994
Maurice Taylor,HOU,69,1972,2001,3.2,"$2,250,000",35500000,19830,158.4732915759
Moochie Norris,HOU,82,1654,2001,4.4,"$523,500",35500000,19830,183.4598442513
Sean Colson,HOU,10,30,2001,0,#N/A,35500000,19830,#VALUE!
Shandon Anderson,HOU,82,2396,2001,3.9,"$2,200,000",35500000,19830,234.7078355668
Steve Francis,HOU,80,3194,2001,12.2,"$3,246,960",35500000,19830,974.3020494447
Walt Williams,HOU,72,1583,2001,3,"$4,250,000",35500000,19830,118.0266031852
Al Harrington,IND,78,1892,2001,1.2,"$797,880",35500000,19980,56.7881159277
Austin Croshere,IND,81,1874,2001,3.2,"$5,300,000",35500000,19980,146.7251240131
Bruno Sundov,IND,11,120,2001,0.2,"$498,500",35500000,19980,0.6004821712
Derrick McKey,IND,66,987,2001,1.4,"$5,400,000",35500000,19980,33.7794680616
Jalen Rose,IND,72,2943,2001,7.3,#N/A,35500000,19980,#VALUE!
Jeff Foster,IND,71,1152,2001,2.7,"$922,080",35500000,19980,77.7853243019
Jermaine O'Neal,IND,81,2641,2001,6.4,"$5,710,000",35500000,19980,412.0399324172
Jonathan Bender,IND,59,574,2001,-0.1,"$2,380,680",35500000,19980,-1.4299764478
Lari Ketner,IND,3,7,2001,-0.1,"$423,500",35500000,19980,-0.0175150245
Reggie Miller*,IND,81,3181,2001,10.3,"$10,670,000",35500000,19980,745.8565401492
Sam Perkins,IND,64,999,2001,2,"$2,250,000",35500000,19980,49.7991469946
Terry Mills,IND,14,113,2001,-0.2,"$1,400,000",35500000,19980,-0.5646859714
Travis Best,IND,77,2457,2001,7.2,"$3,500,000",35500000,19980,438.3995024582
Tyus Edney,IND,24,263,2001,0.5,"$523,500",35500000,19980,3.2900751799
Zan Tabak,IND,55,777,2001,0.9,"$1,200,000",35500000,19980,17.4800039675
Brian Skinner,LAC,39,584,2001,0.3,"$901,800",35500000,20030,4.3706176459
Cherokee Parks,LAC,52,876,2001,1.6,"$2,100,000",35500000,20030,34.8650866985
Corey Maggette,LAC,69,1359,2001,3.9,"$1,353,960",35500000,20030,132.1115894293
Darius Miles,LAC,81,2133,2001,3,"$2,841,720",35500000,20030,158.7118517027
Derek Strong,LAC,28,491,2001,0.3,"$3,510,000",35500000,20030,3.641038626
Earl Boykins,LAC,10,149,2001,0.3,"$498,500",35500000,20030,1.1156062365
Eric Piatkowski,LAC,81,2144,2001,5.5,"$2,200,000",35500000,20030,293.2279763255
Jeff McInnis,LAC,81,2831,2001,6.9,"$523,500",35500000,20030,487.5100395579
