Name,Action,Play Notes,Score,Clock,Diff,Name,Action,Play Notes
,,,,2 - 4:12,,Jhaustin Thomas,Left the Game,Nicholai Brown Entered the Game
DeShawn Freeman,Field Goal Made,,63-49,2 - 3:55,14,,,
Bashier Ahmed,Defensive Foul,,,2 - 3:39,,,,
,,,,2 - 3:22,,Dedrick Basile,Field Goal Attempt,Clarence Williams Offensive Rebound
,,,,2 - 3:19,,Clarence Williams,Field Goal Attempt,Aldonis foote Offensive Rebound
,,,63-51,2 - 3:15,12,Aldonis foote,Field Goal Made,
,,,,2 - 3:04,,Nicholai Brown,Defensive Foul,
DeShawn Freeman,Free Throw Attempt,HCC Offensive Rebound,,2 - 3:04,,,,
DeShawn Freeman,Free Throw Made,,64-51,2 - 3:04,13,,,
,,Keanu Pinder Defensive Rebound,,2 - 2:54,,Aldonis foote,Field Goal Attempt,
Akbar Hoffman,Field Goal Attempt,DeShawn Freeman Offensive Rebound,,2 - 2:47,,,,
DeShawn Freeman,Field Goal Made,,66-51,2 - 2:45,15,,,
,,,66-54,2 - 2:31,12,Clarence Williams,Three Point Made,
,,,,2 - 2:30,,Dedrick Basile,Assist,
Keanu Pinder,Field Goal Attempt,,,2 - 2:24,,,,
,,,,2 - 2:22,,Nicholai Brown,Blocked shot,
,,,,2 - 2:21,,Shelton Hagigal,Defensive Rebound,
,,,66-56,2 - 2:17,10,Aldonis foote,Field Goal Made,
,,,,2 - 2:17,,Shelton Hagigal,Assist,
,,,,2 - 2:13,,Aldonis foote,Defensive Foul,
,,,,2 - 2:13,,Nicholai Brown,Left the Game,Preston Anderson Entered the Game
Akbar Hoffman,Free Throw Attempt,HCC Offensive Rebound,,2 - 2:13,,,,
Akbar Hoffman,Free Throw Made,,67-56,2 - 2:13,11,,,
,,,,2 - 2:04,,Shelton Hagigal,Offensive Foul,
,,,,2 - 2:04,,Shelton Hagigal,Turnover,
,,,,2 - 1:59,,Preston Anderson,Defensive Foul,
Bashier Ahmed,Free Throw Attempt,HCC Offensive Rebound,,2 - 1:59,,,,
Bashier Ahmed,Free Throw Made,,68-56,2 - 1:59,12,,,
,,Keanu Pinder Defensive Rebound,,2 - 1:51,,Dedrick Basile,Three Point Attempt,
Keanu Pinder,Turnover,,,2 - 1:46,,,,
,,,,2 - 1:45,,Preston Anderson,Steal,
,,,,2 - 1:43,,Preston Anderson,Turnover,
Keanu Pinder,Steal,,,2 - 1:41,,,,
,,,,2 - 1:39,,Dedrick Basile,Defensive Foul,
Austin Budke,Free Throw Made,,69-56,2 - 1:39,13,,,
Austin Budke,Free Throw Made,,70-56,2 - 1:39,14,,,
,,Austin Budke Defensive Rebound,,2 - 1:32,,Shelton Hagigal,Three Point Attempt,
DeShawn Freeman,Turnover,,,2 - 1:23,,,,
,,,,2 - 1:19,,Dedrick Basile,Turnover,
DeShawn Freeman,Steal,,,2 - 1:19,,,,
DeShawn Freeman,Turnover,,,2 - 1:19,,,,
,,Austin Budke Defensive Rebound,,2 - 1:12,,Aldonis foote,Field Goal Attempt,
,,,,2 - 1:05,,Clarence Williams,Defensive Foul,
,,,,2 - 1:05,,Clarence Williams,Left the Game,Melvin Swift Entered the Game
DeShawn Freeman,Free Throw Made,,71-56,2 - 1:05,15,,,
DeShawn Freeman,Free Throw Made,,72-56,2 - 1:05,16,,,
,,,72-59,2 - 0:59,13,Aldonis foote,Three Point Made,
,,,,2 - 0:55,,Preston Anderson,Defensive Foul,
,,,,2 - 0:55,,Dedrick Basile,Left the Game,Ladarian Choice Entered the Game
Austin Budke,Free Throw Attempt,HCC Offensive Rebound,,2 - 0:55,,,,
Austin Budke,Free Throw Made,,73-59,2 - 0:55,14,,,
,,DeShawn Freeman Defensive Rebound,,2 - 0:46,,Aldonis foote,Field Goal Attempt,
DeShawn Freeman,Jump Ball Won,,,2 - 0:29,,,,
,,,73-61,2 - 0:03,12,Aldonis foote,Field Goal Made,
