Name,Action,Play Notes,Score,Clock,Diff,Name,Action,Play Notes
,,Kyle Meyer Defensive Rebound,,2 - 6:48,,Marcus Washington,Free Throw Attempt,
Djordje Beronja,Field Goal Attempt,Djordje Beronja Offensive Rebound,,2 - 6:31,,,,
Djordje Beronja,Field Goal Attempt,,,2 - 6:29,,,,
,,,,2 - 6:28,,Cedric Harper,Blocked shot,
Jermohn Queen,Offensive Rebound,,,2 - 6:27,,,,
Djordje Beronja,Field Goal Made,,55-53,2 - 6:18,2 (L1),,,
Jermohn Queen,Assist,,,2 - 6:17,,,,
,,,55-55,2 - 5:58,(T2),Dietrich Taylor,Field Goal Made,
,,,,2 - 5:57,,Torlorf Thomas,Assist,
Demetrius McReynolds,Field Goal Attempt,Kyle Meyer Offensive Rebound,,2 - 5:39,,,,
,,,,2 - 5:38,,Cedric Harper,Defensive Foul,
Kyle Meyer,Free Throw Attempt,Eastern Florida Offensive Rebound,,2 - 5:38,,,,
Kyle Meyer,Free Throw Attempt,,,2 - 5:38,,,,Daryl Macon Defensive Rebound
,,Kyle Meyer Defensive Rebound,,2 - 5:12,,Torlorf Thomas,Three Point Attempt,
Jermohn Queen,Three Point Attempt,Kyle Meyer Offensive Rebound,,2 - 4:58,,,,
Kyle Meyer,Field Goal Attempt,,,2 - 4:56,,,,
,,,,2 - 4:55,,Marcus Washington,Blocked shot,
Kyle Meyer,Offensive Rebound,,,2 - 4:54,,,,
Kyle Meyer,Turnover,,,2 - 4:54,,,,
,,Eastern Florida Defensive Rebound,,2 - 4:18,,Daryl Macon,Three Point Attempt,
Demetrius McReynolds,Turnover,,,2 - 4:09,,,,
,,,,2 - 4:08,,Marcus Washington,Steal,
,,,55-57,2 - 4:04,-2 (L2),Marcus Washington,Field Goal Made,
Djordje Beronja,Offensive Foul,,,2 - 3:47,,,,
Djordje Beronja,Turnover,,,2 - 3:47,,,,
,,,,2 - 3:47,,Torlorf Thomas,Left the Game,
